"","Zi","Yi","Di"
"9089",32,5,0
"9090",33,6,0
"9091",33,6,0
"9092",31,4,0
"9093",32,5,0
"9095",33,6,0
"9096",33,6,0
"9097",32,5,0
"9098",32,5,0
"9100",31,4,0
"9101",33,6,0
"9102",32,5,0
"9103",33,6,0
"9106",31,4,0
"9107",33,6,0
"9108",33,6,0
"9109",35,8,0
"9110",34,7,0
"9111",36,9,0
"9115",36,9,0
"9118",35,8,0
"9119",35,8,0
"9121",35,8,0
"9122",34,7,0
"9124",34,7,0
"9125",34,7,0
"9126",34,7,0
"9127",35,8,0
"9128",34,7,0
"9133",34,7,0
"9135",34,7,0
"9136",34,7,0
"9137",31,4,0
"9138",34,7,0
"9139",31,4,0
"9140",34,7,0
"9141",33,6,0
"9142",33,6,0
"9144",32,5,0
"9145",34,7,0
"9146",31,4,0
"9147",33,6,0
"9148",33,6,0
"9149",33,6,0
"9150",32,5,0
"9151",32,5,0
"9152",34,7,0
"9154",33,6,0
"9155",34,7,0
"9157",33,6,0
"9158",33,6,0
"9159",33,6,0
"9160",34,7,0
"9161",31,4,0
"9162",33,6,0
"9163",31,4,0
"9164",33,6,0
"9165",33,6,0
"9166",31,4,0
"9167",32,5,0
"9168",31,4,0
"9169",34,7,0
"9170",33,6,0
"9171",32,5,0
"9172",33,6,0
"9173",31,4,0
"9174",34,7,0
"9175",33,6,0
"9176",34,7,0
"9177",32,5,0
"9178",31,4,0
"9179",33,6,0
"9183",32,5,0
"9184",32,5,0
"9185",32,5,0
"9186",31,4,0
"9187",32,5,0
"9188",31,4,0
"9189",32,5,0
"9190",31,4,0
"9191",31,4,0
"9192",31,4,0
"9193",32,5,0
"9195",32,5,0
"9198",32,5,0
"9199",32,5,0
"9201",32,5,0
"9202",32,5,0
"9203",32,5,0
"9204",32,5,0
"9205",32,5,0
"9206",32,5,0
"9208",31,4,0
"9209",32,5,0
"9210",32,5,0
"9211",32,5,0
"9212",32,5,0
"9213",32,5,0
"9214",32,5,0
"9216",32,5,0
"9217",32,5,0
"9221",32,5,0
"9223",32,5,0
"9224",32,5,0
"9225",32,5,0
"9226",31,4,0
"9227",32,5,0
"9228",33,6,0
"9229",31,4,0
"9230",33,6,0
"9231",32,5,0
"9232",31,4,0
"9233",31,4,0
"9234",32,5,0
"9235",32,5,0
"9236",32,5,0
"9237",32,5,0
"9238",32,5,0
"9239",31,4,0
"9240",31,4,0
"9241",32,5,0
"9243",32,5,0
"9244",31,4,0
"9245",33,6,0
"9246",31,4,0
"9247",32,5,0
"9249",32,5,0
"9250",32,5,0
"9251",33,6,0
"9252",33,6,0
"9253",33,6,0
"9254",32,5,0
"9256",32,5,0
"9257",33,6,0
"9258",33,6,0
"9260",32,5,0
"9261",31,4,0
"9262",32,5,0
"9263",32,5,0
"9264",32,5,0
"9265",33,6,0
"9266",33,6,0
"9267",33,6,0
"9268",33,6,0
"9271",31,4,0
"9272",32,5,0
"9273",33,6,0
"9274",32,5,0
"9275",33,6,0
"9276",33,6,0
"9278",33,6,0
"9279",31,4,0
"9280",31,4,0
"9281",33,6,0
"9282",34,7,0
"9284",34,7,0
"9286",33,6,0
"9287",33,6,0
"9288",32,5,0
"9294",35,8,0
"9299",35,8,0
"9300",35,8,0
"9304",34,7,0
"9305",32,5,0
"9306",35,8,0
"9309",36,9,0
"9314",35,8,0
"9316",35,8,0
"9317",35,8,0
"9324",34,7,0
"9328",31,4,0
"9329",31,4,0
"9330",31,4,0
"9331",32,5,0
"9332",31,4,0
"9333",31,4,0
"9334",31,4,0
"9335",31,4,0
"9336",31,4,0
"9337",31,4,0
"9338",32,5,0
"9339",31,4,0
"9340",31,4,0
"9341",31,4,0
"9342",31,4,0
"9343",31,4,0
"9344",31,4,0
"9346",31,4,0
"9349",31,4,0
"9351",31,4,0
"9352",31,4,0
"9353",31,4,0
"9354",31,4,0
"9356",31,4,0
"9357",31,4,0
"9358",32,5,0
"9359",31,4,0
"9360",32,5,0
"9361",31,4,0
"9362",31,4,0
"9363",32,5,0
"9364",31,4,0
"9365",31,4,0
"9367",31,4,0
"9368",31,4,0
"9370",31,4,0
"9371",32,5,0
"9372",31,4,0
"9373",31,4,0
"9374",31,4,0
"9375",31,4,0
"9376",31,4,0
"9377",31,4,0
"9378",31,4,0
"9379",31,4,0
"9381",31,4,0
"9382",31,4,0
"9390",33,6,0
"9391",32,5,0
"9392",32,5,0
"9394",33,6,0
"9395",32,5,0
"9397",33,6,0
"9399",33,6,0
"9400",33,6,0
"9402",32,5,0
"9403",33,6,0
"9404",32,5,0
"9405",33,6,0
"9406",33,6,0
"9407",32,5,0
"9408",33,6,0
"9409",33,6,0
"9410",33,6,0
"9412",34,7,0
"9413",33,6,0
"9414",33,6,0
"9415",33,6,0
"9416",32,5,0
"9417",32,5,0
"9419",33,6,0
"9420",31,4,0
"9421",31,4,0
"9422",31,4,0
"9423",33,6,0
"9424",31,4,0
"9425",31,4,0
"9426",31,4,0
"9428",33,6,0
"9429",31,4,0
"9430",31,4,0
"9431",31,4,0
"9432",33,6,0
"9433",33,6,0
"9434",32,5,0
"9435",32,5,0
"9436",32,5,0
"9437",32,5,0
"9438",32,5,0
"9439",32,5,0
"9440",32,5,0
"9441",32,5,0
"9442",31,4,0
"9443",31,4,0
"9444",31,4,0
"9445",31,4,0
"9446",31,4,0
"9447",34,7,0
"9449",31,4,0
"9450",31,4,0
"9451",31,4,0
"9452",31,4,0
"9453",34,7,0
"9454",34,7,0
"9455",31,4,0
"9456",31,4,0
"9457",31,4,0
"9458",34,7,0
"9459",33,6,0
"9461",33,6,0
"9463",33,6,0
"9464",34,7,0
"9465",33,6,0
"9467",32,5,0
"9468",34,7,0
"9470",34,7,0
"9471",32,5,0
"9472",36,9,0
"11212",36,9,0
"11213",36,9,0
"11310",35,8,0
"11313",36,9,0
"11319",36,9,0
"11323",36,9,0
"11336",36,9,0
"11347",36,9,0
"11351",36,9,0
"11354",36,9,0
"11372",36,9,0
"11379",36,9,0
"11400",36,9,0
"11401",35,8,0
"11402",35,8,0
"11405",34,7,0
"11406",35,8,0
"11408",36,9,0
"11415",35,8,0
"11416",36,9,0
"11418",36,9,0
"11427",35,8,0
"11429",35,8,0
"11433",35,8,0
"11435",36,9,0
"11437",35,8,0
"11439",36,9,0
"11447",36,9,0
"11449",35,8,0
"11450",35,8,0
"11452",36,9,0
"11457",35,8,0
"11459",36,9,0
"11460",36,9,0
"11471",35,8,0
"11494",36,9,0
"11498",34,7,0
"11501",35,8,0
"11503",35,8,0
"11505",34,7,0
"11506",35,8,0
"11507",35,8,0
"11508",36,9,0
"11509",33,6,0
"11511",33,6,0
"11512",35,8,0
"11544",36,9,0
"11546",35,8,0
"11548",35,8,0
"11549",35,8,0
"11550",36,9,0
"11553",35,8,0
"11554",34,7,0
"11555",35,8,0
"11556",35,8,0
"11557",35,8,0
"11558",34,7,0
"11561",34,7,0
"11562",34,7,0
"11564",35,8,0
"11566",35,8,0
"11567",36,9,0
"11568",36,9,0
"11573",34,7,0
"11575",34,7,0
"11576",35,8,0
"11578",34,7,0
"11579",35,8,0
"11582",34,7,0
"11588",36,9,0
"11592",36,9,0
"11601",35,8,0
"11603",34,7,0
"11605",33,6,0
"11607",34,7,0
"11608",33,6,0
"11610",35,8,0
"11612",34,7,0
"11613",35,8,0
"11614",34,7,0
"11615",33,6,0
"11616",33,6,0
"11617",34,7,0
"11620",34,7,0
"11622",34,7,0
"11623",35,8,0
"11624",34,7,0
"11625",34,7,0
"11626",34,7,0
"11627",33,6,0
"11628",33,6,0
"11629",33,6,0
"11632",34,7,0
"11633",34,7,0
"11634",34,7,0
"11635",33,6,0
"11636",35,8,0
"11637",34,7,0
"11638",33,6,0
"11640",34,7,0
"11641",35,8,0
"11642",35,8,0
"11643",35,8,0
"11644",35,8,0
"11645",36,9,0
"11646",34,7,0
"11647",34,7,0
"11648",35,8,0
"11649",34,7,0
"11650",34,7,0
"11653",34,7,0
"11655",35,8,0
"11656",34,7,0
"11658",34,7,0
"11659",34,7,0
"11663",36,9,0
"11664",35,8,0
"11665",34,7,0
"11666",33,6,0
"11668",33,6,0
"11670",34,7,0
"11672",34,7,0
"11676",35,8,0
"11677",34,7,0
"11678",35,8,0
"11680",35,8,0
"11681",35,8,0
"11682",35,8,0
"11683",34,7,0
"11684",33,6,0
"11685",36,9,0
"11686",34,7,0
"11690",35,8,0
"11692",35,8,0
"11693",34,7,0
"11694",35,8,0
"11695",34,7,0
"11697",35,8,0
"11698",36,9,0
"11702",35,8,0
"11705",36,9,0
"11706",32,5,0
"11707",32,5,0
"11710",32,5,0
"11711",34,7,0
"11712",33,6,0
"11713",33,6,0
"11714",33,6,0
"11717",32,5,0
"11718",35,8,0
"11719",32,5,0
"11720",32,5,0
"11722",32,5,0
"11723",34,7,0
"11724",33,6,0
"11727",32,5,0
"11728",33,6,0
"11729",32,5,0
"11731",34,7,0
"11734",33,6,0
"11735",33,6,0
"11738",34,7,0
"11739",32,5,0
"11740",32,5,0
"11741",32,5,0
"11742",33,6,0
"11744",33,6,0
"11745",32,5,0
"11746",32,5,0
"11748",33,6,0
"11750",33,6,0
"11752",33,6,0
"11755",34,7,0
"11756",34,7,0
"11759",32,5,0
"11760",33,6,0
"11761",33,6,0
"11762",33,6,0
"11763",33,6,0
"11764",33,6,0
"11765",35,8,0
"11766",32,5,0
"11767",33,6,0
"11768",32,5,0
"11773",34,7,0
"11774",34,7,0
"11775",33,6,0
"11776",33,6,0
"11777",34,7,0
"11778",33,6,0
"11779",33,6,0
"11781",34,7,0
"11782",34,7,0
"11783",33,6,0
"11785",34,7,0
"11787",33,6,0
"11788",33,6,0
"11789",34,7,0
"11790",32,5,0
"11791",34,7,0
"11792",33,6,0
"11793",33,6,0
"11794",34,7,0
"11797",34,7,0
"11798",33,6,0
"11799",33,6,0
"11801",34,7,0
"11802",34,7,0
"11804",35,8,0
"11807",32,5,0
"11808",31,4,0
"11809",34,7,0
"11810",32,5,0
"11811",31,4,0
"11813",34,7,0
"11814",34,7,0
"11815",34,7,0
"11817",32,5,0
"11818",32,5,0
"11819",32,5,0
"11820",35,8,0
"11821",32,5,0
"11823",33,6,0
"11824",34,7,0
"11825",31,4,0
"11826",32,5,0
"11827",31,4,0
"11828",33,6,0
"11829",35,8,0
"11830",32,5,0
"11832",31,4,0
"11833",34,7,0
"11834",34,7,0
"11835",32,5,0
"11836",32,5,0
"11837",35,8,0
"11838",32,5,0
"11839",32,5,0
"11840",34,7,0
"11842",35,8,0
"11844",32,5,0
"11846",32,5,0
"11847",31,4,0
"11848",34,7,0
"11849",32,5,0
"11850",34,7,0
"11851",35,8,0
"11852",32,5,0
"11853",32,5,0
"11857",31,4,0
"11858",32,5,0
"11859",34,7,0
"11860",32,5,0
"11862",31,4,0
"11863",31,4,0
"11864",33,6,0
"11865",35,8,0
"11866",35,8,0
"11867",32,5,0
"11868",33,6,0
"11869",35,8,0
"11872",32,5,0
"11873",33,6,0
"11874",34,7,0
"11875",35,8,0
"11876",33,6,0
"11877",33,6,0
"11878",31,4,0
"11879",33,6,0
"11880",33,6,0
"11881",31,4,0
"11883",34,7,0
"11884",35,8,0
"11885",33,6,0
"11886",32,5,0
"11887",33,6,0
"11888",35,8,0
"11890",35,8,0
"11891",32,5,0
"11892",32,5,0
"11894",32,5,0
"11895",33,6,0
"11896",33,6,0
"11897",32,5,0
"11898",33,6,0
"11900",33,6,0
"11901",34,7,0
"11903",32,5,0
"11904",33,6,0
"11906",32,5,0
"11907",33,6,0
"11908",32,5,0
"11911",31,4,0
"11912",32,5,0
"11913",31,4,0
"11915",32,5,0
"11917",34,7,0
"11918",31,4,0
"11920",31,4,0
"11921",33,6,0
"11922",34,7,0
"11923",31,4,0
"11925",34,7,0
"11926",32,5,0
"11927",32,5,0
"11928",34,7,0
"11929",31,4,0
"11930",31,4,0
"11931",31,4,0
"11933",33,6,0
"11935",34,7,0
"11936",32,5,0
"11937",31,4,0
"11938",31,4,0
"11940",32,5,0
"11941",32,5,0
"11942",34,7,0
"11943",32,5,0
"11944",34,7,0
"11945",34,7,0
"11946",32,5,0
"11947",31,4,0
"11948",35,8,0
"11949",35,8,0
"11951",33,6,0
"11952",32,5,0
"11953",32,5,0
"11955",32,5,0
"11956",32,5,0
"11957",33,6,0
"11958",31,4,0
"11959",31,4,0
"11960",31,4,0
"11962",32,5,0
"11963",34,7,0
"11964",31,4,0
"11965",34,7,0
"11966",32,5,0
"11969",32,5,0
"11970",31,4,0
"11971",33,6,0
"11972",34,7,0
"11974",31,4,0
"11975",35,8,0
"11976",33,6,0
"11977",35,8,0
"11981",32,5,0
"11982",34,7,0
"11983",32,5,0
"11984",35,8,0
"11985",31,4,0
"11986",32,5,0
"11988",34,7,0
"11989",31,4,0
"11990",32,5,0
"11992",31,4,0
"11993",31,4,0
"11994",32,5,0
"11997",31,4,0
"11998",33,6,0
"11999",32,5,0
"12002",34,7,0
"12003",31,4,0
"12005",32,5,0
"12006",32,5,0
"12007",31,4,0
"12008",34,7,0
"12009",31,4,0
"12011",35,8,0
"12013",32,5,0
"12014",32,5,0
"12016",33,6,0
"12017",32,5,0
"12018",33,6,0
"12019",32,5,0
"12020",32,5,0
"12021",31,4,0
"12023",31,4,0
"12025",35,8,0
"12026",35,8,0
"12027",35,8,0
"12031",34,7,0
"12032",35,8,0
"12034",35,8,0
"12036",35,8,0
"12037",35,8,0
"12038",36,9,0
"12039",35,8,0
"12040",34,7,0
"12041",35,8,0
"12042",35,8,0
"12046",34,7,0
"12049",34,7,0
"12050",34,7,0
"12051",35,8,0
"12052",35,8,0
"12054",31,4,0
"12055",34,7,0
"12056",33,6,0
"12057",33,6,0
"12058",32,5,0
"12059",32,5,0
"12060",34,7,0
"12063",31,4,0
"12064",32,5,0
"12065",34,7,0
"12066",31,4,0
"12067",34,7,0
"12069",33,6,0
"12070",34,7,0
"12071",34,7,0
"12072",31,4,0
"12073",31,4,0
"12076",35,8,0
"12077",33,6,0
"12078",34,7,0
"12079",32,5,0
"12080",31,4,0
"12081",32,5,0
"12083",34,7,0
"12084",34,7,0
"12085",31,4,0
"12086",31,4,0
"12087",31,4,0
"12088",33,6,0
"12089",31,4,0
"12093",34,7,0
"12094",34,7,0
"12095",32,5,0
"12096",34,7,0
"12098",31,4,0
"12099",31,4,0
"12100",31,4,0
"12101",31,4,0
"12102",34,7,0
"12103",31,4,0
"12104",31,4,0
"12105",31,4,0
"12107",33,6,0
"12108",34,7,0
"12109",34,7,0
"12110",31,4,0
"12111",31,4,0
"12112",31,4,0
"12113",34,7,0
"12114",34,7,0
"12115",31,4,0
"12117",31,4,0
"12118",33,6,0
"12120",32,5,0
"12121",31,4,0
"12122",32,5,0
"12123",32,5,0
"12124",31,4,0
"12125",31,4,0
"12126",32,5,0
"12127",31,4,0
"12128",32,5,0
"12130",31,4,0
"12131",32,5,0
"12133",31,4,0
"12134",31,4,0
"12135",31,4,0
"12136",32,5,0
"12138",32,5,0
"12139",32,5,0
"12140",32,5,0
"12142",32,5,0
"12143",33,6,0
"12144",33,6,0
"12145",32,5,0
"12147",32,5,0
"12148",33,6,0
"12149",32,5,0
"12150",32,5,0
"12151",31,4,0
"12152",32,5,0
"12153",31,4,0
"12155",32,5,0
"12156",31,4,0
"12157",32,5,0
"12159",32,5,0
"12160",32,5,0
"12161",32,5,0
"12162",32,5,0
"12163",31,4,0
"12164",32,5,0
"12165",32,5,0
"12166",32,5,0
"12167",32,5,0
"12168",32,5,0
"12169",32,5,0
"12170",33,6,0
"12171",33,6,0
"12172",31,4,0
"12173",32,5,0
"12174",32,5,0
"12175",33,6,0
"12176",31,4,0
"12177",32,5,0
"12178",32,5,0
"12179",32,5,0
"12180",33,6,0
"12181",32,5,0
"12182",32,5,0
"12183",31,4,0
"12184",31,4,0
"12185",32,5,0
"12186",32,5,0
"12187",32,5,0
"12189",32,5,0
"12190",31,4,0
"12192",32,5,0
"12193",32,5,0
"12194",33,6,0
"12195",32,5,0
"12196",31,4,0
"12197",33,6,0
"12198",31,4,0
"12199",32,5,0
"12200",32,5,0
"12202",33,6,0
"12203",33,6,0
"12204",33,6,0
"12205",32,5,0
"12206",32,5,0
"12208",33,6,0
"12210",31,4,0
"12211",34,7,0
"12212",31,4,0
"12213",34,7,0
"12214",32,5,0
"12216",33,6,0
"12217",31,4,0
"12218",33,6,0
"12219",32,5,0
"12220",31,4,0
"12221",31,4,0
"12222",36,9,0
"12223",33,6,0
"12224",35,8,0
"12225",33,6,0
"12226",33,6,0
"12229",32,5,0
"12230",32,5,0
"12231",32,5,0
"12234",35,8,0
"12235",35,8,0
"12238",34,7,0
"12239",34,7,0
"12240",31,4,0
"12243",31,4,0
"12245",36,9,0
"12247",36,9,0
"12249",36,9,0
"12251",35,8,0
"12254",36,9,0
"12256",35,8,0
"12258",34,7,0
"12259",34,7,0
"12261",36,9,0
"12262",34,7,0
"12264",31,4,0
"12265",31,4,0
"12266",31,4,0
"12267",32,5,0
"12268",31,4,0
"12269",32,5,0
"12270",31,4,0
"12271",31,4,0
"12272",32,5,0
"12273",31,4,0
"12274",31,4,0
"12275",31,4,0
"12276",32,5,0
"12277",32,5,0
"12278",31,4,0
"12279",32,5,0
"12280",31,4,0
"12281",31,4,0
"12283",31,4,0
"12285",31,4,0
"12286",31,4,0
"12287",31,4,0
"12288",31,4,0
"12290",32,5,0
"12291",31,4,0
"12292",31,4,0
"12293",31,4,0
"12294",31,4,0
"12295",31,4,0
"12296",31,4,0
"12297",31,4,0
"12298",31,4,0
"12299",31,4,0
"12300",31,4,0
"12301",31,4,0
"12302",32,5,0
"12303",31,4,0
"12304",31,4,0
"12305",32,5,0
"12307",32,5,0
"12308",31,4,0
"12309",31,4,0
"12310",31,4,0
"12311",31,4,0
"12313",31,4,0
"12315",31,4,0
"12316",32,5,0
"12318",31,4,0
"12319",31,4,0
"12320",32,5,0
"12321",32,5,0
"12323",32,5,0
"12324",31,4,0
"12325",31,4,0
"12326",32,5,0
"12327",32,5,0
"12328",31,4,0
"12330",31,4,0
"12338",33,6,0
"12339",33,6,0
"12340",33,6,0
"12342",31,4,0
"12344",31,4,0
"12345",33,6,0
"12346",33,6,0
"12347",33,6,0
"12350",32,5,0
"12351",33,6,0
"12353",33,6,0
"12354",33,6,0
"12355",33,6,0
"12356",33,6,0
"12357",33,6,0
"12358",31,4,0
"12359",31,4,0
"12360",32,5,0
"12361",33,6,0
"12362",33,6,0
"12364",32,5,0
"12365",34,7,0
"12366",31,4,0
"12367",31,4,0
"12368",31,4,0
"12369",31,4,0
"12370",31,4,0
"12371",33,6,0
"12372",31,4,0
"12373",31,4,0
"12374",33,6,0
"12375",33,6,0
"12378",32,5,0
"12379",32,5,0
"12380",32,5,0
"12381",31,4,0
"12382",31,4,0
"12384",31,4,0
"12385",31,4,0
"12387",34,7,0
"12388",34,7,0
"12389",31,4,0
"12390",31,4,0
"12392",34,7,0
"12393",31,4,0
"12394",31,4,0
"12395",31,4,0
"12396",34,7,0
"12397",34,7,0
"12398",33,6,0
"12399",33,6,0
"12400",34,7,0
"12402",33,6,0
"12403",33,6,0
"12404",32,5,0
"12406",32,5,0
"12407",34,7,0
"12408",32,5,0
"12409",34,7,0
"12410",32,5,0
"12411",32,5,0
"12413",34,7,0
"12414",34,7,0
"12415",34,7,0
"12416",34,7,0
"12417",34,7,0
"12418",33,6,0
"12420",33,6,0
"14194",36,9,0
"14210",36,9,0
"14270",36,9,0
"14273",36,9,0
"14274",35,8,0
"14275",36,9,0
"14291",36,9,0
"14293",36,9,0
"14299",36,9,0
"14301",36,9,0
"14305",36,9,0
"14306",36,9,0
"14314",36,9,0
"14317",36,9,0
"14319",36,9,0
"14320",36,9,0
"14329",36,9,0
"14344",36,9,0
"14362",35,8,0
"14363",35,8,0
"14367",36,9,0
"14371",35,8,0
"14373",36,9,0
"14374",35,8,0
"14376",36,9,0
"14378",36,9,0
"14380",35,8,0
"14382",35,8,0
"14384",36,9,0
"14385",35,8,0
"14391",35,8,0
"14392",36,9,0
"14393",36,9,0
"14398",36,9,0
"14399",36,9,0
"14400",35,8,0
"14404",36,9,0
"14411",36,9,0
"14412",34,7,0
"14424",35,8,0
"14427",36,9,0
"14428",36,9,0
"14432",35,8,0
"14436",36,9,0
"14441",36,9,0
"14443",36,9,0
"14444",36,9,0
"14451",36,9,0
"14457",35,8,0
"14458",36,9,0
"14461",35,8,0
"14462",34,7,0
"14464",34,7,0
"14467",33,6,0
"14468",34,7,0
"14471",35,8,0
"14475",34,7,0
"14476",35,8,0
"14477",35,8,0
"14479",34,7,0
"14480",36,9,0
"14489",35,8,0
"14490",35,8,0
"14492",34,7,0
"14493",35,8,0
"14495",34,7,0
"14497",34,7,0
"14499",35,8,0
"14502",35,8,0
"14508",36,9,0
"14509",35,8,0
"14510",36,9,0
"14511",34,7,0
"14515",35,8,0
"14516",35,8,0
"14517",35,8,0
"14518",34,7,0
"14519",36,9,0
"14521",36,9,0
"14522",36,9,0
"14523",35,8,0
"14527",34,7,0
"14529",35,8,0
"14530",36,9,0
"14531",35,8,0
"14536",35,8,0
"14537",36,9,0
"14541",35,8,0
"14544",35,8,0
"14546",36,9,0
"14547",34,7,0
"14550",35,8,0
"14552",35,8,0
"14553",35,8,0
"14556",36,9,0
"14558",35,8,0
"14559",34,7,0
"14560",33,6,0
"14561",33,6,0
"14562",34,7,0
"14563",32,5,0
"14565",31,4,0
"14566",33,6,0
"14568",34,7,0
"14569",33,6,0
"14571",32,5,0
"14572",34,7,0
"14573",34,7,0
"14574",31,4,0
"14575",34,7,0
"14576",31,4,0
"14578",31,4,0
"14579",32,5,0
"14580",34,7,0
"14581",33,6,0
"14582",31,4,0
"14583",31,4,0
"14584",31,4,0
"14586",34,7,0
"14587",31,4,0
"14589",31,4,0
"14590",34,7,0
"14592",33,6,0
"14593",32,5,0
"14594",33,6,0
"14595",33,6,0
"14597",31,4,0
"14598",32,5,0
"14599",31,4,0
"14600",35,8,0
"14601",33,6,0
"14602",31,4,0
"14603",31,4,0
"14604",35,8,0
"14606",35,8,0
"14607",31,4,0
"14609",32,5,0
"14610",32,5,0
"14611",35,8,0
"14612",34,7,0
"14613",31,4,0
"14614",34,7,0
"14615",33,6,0
"14616",35,8,0
"14617",35,8,0
"14618",32,5,0
"14619",32,5,0
"14620",35,8,0
"14622",32,5,0
"14623",32,5,0
"14624",34,7,0
"14625",32,5,0
"14626",31,4,0
"14627",34,7,0
"14628",32,5,0
"14629",31,4,0
"14630",32,5,0
"14631",31,4,0
"14632",32,5,0
"14633",31,4,0
"14634",33,6,0
"14635",34,7,0
"14637",33,6,0
"14639",31,4,0
"14640",33,6,0
"14641",32,5,0
"14642",31,4,0
"14645",34,7,0
"14647",32,5,0
"14648",31,4,0
"14651",31,4,0
"14652",33,6,0
"14654",33,6,0
"14655",33,6,0
"14656",34,7,0
"14657",34,7,0
"14658",33,6,0
"14659",34,7,0
"14660",34,7,0
"14661",33,6,0
"14663",34,7,0
"14664",34,7,0
"14665",33,6,0
"14666",33,6,0
"14667",33,6,0
"14668",34,7,0
"14671",34,7,0
"14673",33,6,0
"14676",34,7,0
"14677",34,7,0
"14678",34,7,0
"14679",35,8,0
"14680",32,5,0
"14681",34,7,0
"14682",34,7,0
"14684",34,7,0
"14686",33,6,0
"14687",34,7,0
"14688",33,6,0
"14689",34,7,0
"14690",34,7,0
"14691",32,5,0
"14692",34,7,0
"14693",33,6,0
"14694",33,6,0
"14695",36,9,0
"14696",35,8,0
"14699",35,8,0
"14702",34,7,0
"14703",34,7,0
"14704",34,7,0
"14705",34,7,0
"14706",34,7,0
"14707",34,7,0
"14708",34,7,0
"14709",34,7,0
"14711",34,7,0
"14712",34,7,0
"14714",34,7,0
"14716",34,7,0
"14717",34,7,0
"14718",35,8,0
"14720",34,7,0
"14721",33,6,0
"14722",35,8,0
"14724",34,7,0
"14727",34,7,0
"14728",35,8,0
"14729",33,6,0
"14731",35,8,0
"14733",34,7,0
"14734",34,7,0
"14735",34,7,0
"14736",34,7,0
"14737",34,7,0
"14739",34,7,0
"14740",34,7,0
"14743",35,8,0
"14744",35,8,0
"14745",35,8,0
"14747",34,7,0
"14748",33,6,0
"14749",36,9,0
"14751",35,8,0
"14752",34,7,0
"14754",35,8,0
"14755",34,7,0
"14756",34,7,0
"14758",34,7,0
"14759",32,5,0
"14760",33,6,0
"14761",32,5,0
"14762",32,5,0
"14763",32,5,0
"14764",32,5,0
"14765",33,6,0
"14767",33,6,0
"14768",31,4,0
"14770",31,4,0
"14771",34,7,0
"14773",33,6,0
"14774",33,6,0
"14775",33,6,0
"14776",32,5,0
"14777",33,6,0
"14778",32,5,0
"14779",33,6,0
"14780",32,5,0
"14782",32,5,0
"14783",32,5,0
"14784",33,6,0
"14785",32,5,0
"14786",33,6,0
"14787",32,5,0
"14788",33,6,0
"14789",35,8,0
"14790",33,6,0
"14791",33,6,0
"14792",32,5,0
"14794",32,5,0
"14795",33,6,0
"14796",35,8,0
"14797",33,6,0
"14799",32,5,0
"14800",32,5,0
"14801",32,5,0
"14802",33,6,0
"14803",34,7,0
"14805",32,5,0
"14806",33,6,0
"14807",33,6,0
"14808",33,6,0
"14810",33,6,0
"14811",32,5,0
"14812",32,5,0
"14814",32,5,0
"14815",33,6,0
"14816",33,6,0
"14817",33,6,0
"14818",33,6,0
"14820",33,6,0
"14821",34,7,0
"14822",35,8,0
"14823",33,6,0
"14826",36,9,0
"14827",33,6,0
"14828",34,7,0
"14829",33,6,0
"14830",32,5,0
"14831",33,6,0
"14832",33,6,0
"14833",32,5,0
"14834",34,7,0
"14835",32,5,0
"14836",33,6,0
"14837",33,6,0
"14838",33,6,0
"14840",32,5,0
"14841",33,6,0
"14842",34,7,0
"14843",34,7,0
"14844",34,7,0
"14845",34,7,0
"14847",35,8,0
"14849",33,6,0
"14850",33,6,0
"14852",33,6,0
"14853",33,6,0
"14854",34,7,0
"14855",34,7,0
"14856",34,7,0
"14857",32,5,0
"14858",31,4,0
"14859",33,6,0
"14860",35,8,0
"14861",31,4,0
"14862",31,4,0
"14863",33,6,0
"14864",32,5,0
"14865",31,4,0
"14867",31,4,0
"14868",32,5,0
"14869",34,7,0
"14870",34,7,0
"14871",31,4,0
"14872",34,7,0
"14873",32,5,0
"14874",32,5,0
"14875",33,6,0
"14876",34,7,0
"14877",32,5,0
"14878",32,5,0
"14879",33,6,0
"14881",32,5,0
"14883",31,4,0
"14884",35,8,0
"14887",33,6,0
"14889",35,8,0
"14890",34,7,0
"14891",31,4,0
"14894",34,7,0
"14895",34,7,0
"14897",34,7,0
"14898",32,5,0
"14899",36,9,0
"14900",32,5,0
"14901",35,8,0
"14903",32,5,0
"14906",33,6,0
"14907",31,4,0
"14909",34,7,0
"14910",34,7,0
"14912",34,7,0
"14913",31,4,0
"14914",36,9,0
"14915",31,4,0
"14916",35,8,0
"14917",33,6,0
"14918",35,8,0
"14920",34,7,0
"14921",32,5,0
"14922",31,4,0
"14923",33,6,0
"14924",35,8,0
"14925",33,6,0
"14926",32,5,0
"14928",32,5,0
"14929",32,5,0
"14930",32,5,0
"14932",32,5,0
"14936",32,5,0
"14937",34,7,0
"14938",34,7,0
"14939",32,5,0
"14940",32,5,0
"14941",32,5,0
"14942",32,5,0
"14945",32,5,0
"14946",34,7,0
"14947",31,4,0
"14950",32,5,0
"14951",33,6,0
"14952",31,4,0
"14954",31,4,0
"14955",32,5,0
"14956",34,7,0
"14957",35,8,0
"14959",32,5,0
"14960",33,6,0
"14961",32,5,0
"14963",31,4,0
"14964",31,4,0
"14965",33,6,0
"14966",33,6,0
"14968",33,6,0
"14969",33,6,0
"14970",31,4,0
"14971",34,7,0
"14972",34,7,0
"14973",33,6,0
"14974",31,4,0
"14975",33,6,0
